,Site,Date,Hour,Direction,Volume
24385,48,2016-03-14,23,SOUTHBOUND,4
24386,48,2016-03-14,24,NORTHBOUND,3
24387,48,2016-03-14,24,SOUTHBOUND,4
24388,48,2016-03-15,5,SOUTHBOUND,1
24389,48,2016-03-15,7,NORTHBOUND,5
24390,48,2016-03-15,7,SOUTHBOUND,1
24391,48,2016-03-15,8,NORTHBOUND,9
24392,48,2016-03-15,8,SOUTHBOUND,15
24393,48,2016-03-15,9,NORTHBOUND,38
24394,48,2016-03-15,9,SOUTHBOUND,32
24395,48,2016-03-15,10,NORTHBOUND,12
24396,48,2016-03-15,10,SOUTHBOUND,10
24397,48,2016-03-15,11,NORTHBOUND,11
24398,48,2016-03-15,11,SOUTHBOUND,8
24399,48,2016-03-15,12,NORTHBOUND,12
24400,48,2016-03-15,12,SOUTHBOUND,11
24401,48,2016-03-15,13,NORTHBOUND,2
24402,48,2016-03-15,13,SOUTHBOUND,8
24403,48,2016-03-15,14,NORTHBOUND,6
24404,48,2016-03-15,14,SOUTHBOUND,5
24405,48,2016-03-15,15,NORTHBOUND,14
24406,48,2016-03-15,15,SOUTHBOUND,14
24407,48,2016-03-15,16,NORTHBOUND,28
24408,48,2016-03-15,16,SOUTHBOUND,13
24409,48,2016-03-15,17,NORTHBOUND,16
24410,48,2016-03-15,17,SOUTHBOUND,10
24411,48,2016-03-15,18,NORTHBOUND,24
24412,48,2016-03-15,18,SOUTHBOUND,10
24413,48,2016-03-15,19,NORTHBOUND,11
24414,48,2016-03-15,19,SOUTHBOUND,7
24415,48,2016-03-15,20,NORTHBOUND,8
24416,48,2016-03-15,20,SOUTHBOUND,5
24417,48,2016-03-15,21,NORTHBOUND,4
24418,48,2016-03-15,21,SOUTHBOUND,2
24419,48,2016-03-15,22,NORTHBOUND,8
24420,48,2016-03-15,22,SOUTHBOUND,8
24421,48,2016-03-15,23,NORTHBOUND,6
24422,48,2016-03-15,23,SOUTHBOUND,3
24423,48,2016-03-15,24,NORTHBOUND,3
24424,48,2016-03-15,24,SOUTHBOUND,3
24425,48,2016-03-16,1,NORTHBOUND,1
24426,48,2016-03-16,1,SOUTHBOUND,1
24427,48,2016-03-16,7,NORTHBOUND,5
24428,48,2016-03-16,7,SOUTHBOUND,1
24429,48,2016-03-16,8,NORTHBOUND,8
24430,48,2016-03-16,8,SOUTHBOUND,9
24431,48,2016-03-16,9,NORTHBOUND,36
24432,48,2016-03-16,9,SOUTHBOUND,34
24433,48,2016-03-16,10,NORTHBOUND,10
24434,48,2016-03-16,10,SOUTHBOUND,10
24435,48,2016-03-16,11,NORTHBOUND,8
24436,48,2016-03-16,11,SOUTHBOUND,6
24437,48,2016-03-16,12,NORTHBOUND,14
24438,48,2016-03-16,12,SOUTHBOUND,7
24439,48,2016-03-16,13,NORTHBOUND,11
24440,48,2016-03-16,13,SOUTHBOUND,7
24441,48,2016-03-16,14,NORTHBOUND,1
24442,48,2016-03-16,14,SOUTHBOUND,7
24443,48,2016-03-16,15,NORTHBOUND,9
24444,48,2016-03-16,15,SOUTHBOUND,14
24445,48,2016-03-16,16,NORTHBOUND,40
24446,48,2016-03-16,16,SOUTHBOUND,22
24447,48,2016-03-16,17,NORTHBOUND,25
24448,48,2016-03-16,17,SOUTHBOUND,9
24449,48,2016-03-16,18,NORTHBOUND,21
24450,48,2016-03-16,18,SOUTHBOUND,12
24451,48,2016-03-16,19,NORTHBOUND,19
24452,48,2016-03-16,19,SOUTHBOUND,8
24453,48,2016-03-16,20,NORTHBOUND,6
24454,48,2016-03-16,20,SOUTHBOUND,3
24455,48,2016-03-16,21,NORTHBOUND,4
24456,48,2016-03-16,21,SOUTHBOUND,3
24457,48,2016-03-16,22,NORTHBOUND,2
24458,48,2016-03-16,22,SOUTHBOUND,4
24459,48,2016-03-16,23,NORTHBOUND,3
24460,48,2016-03-16,23,SOUTHBOUND,5
24461,48,2016-03-16,24,NORTHBOUND,2
24462,48,2016-03-17,1,NORTHBOUND,1
24463,48,2016-03-17,5,SOUTHBOUND,1
24464,48,2016-03-17,6,SOUTHBOUND,1
24465,48,2016-03-17,7,NORTHBOUND,5
24466,48,2016-03-17,8,NORTHBOUND,8
24467,48,2016-03-17,8,SOUTHBOUND,14
24468,48,2016-03-17,9,NORTHBOUND,39
24469,48,2016-03-17,9,SOUTHBOUND,29
24470,48,2016-03-17,10,NORTHBOUND,13
24471,48,2016-03-17,10,SOUTHBOUND,14
24472,48,2016-03-17,11,NORTHBOUND,8
24473,48,2016-03-17,11,SOUTHBOUND,9
24474,48,2016-03-17,12,NORTHBOUND,8
24475,48,2016-03-17,12,SOUTHBOUND,8
24476,48,2016-03-17,13,NORTHBOUND,10
24477,48,2016-03-17,13,SOUTHBOUND,12
24478,48,2016-03-17,14,NORTHBOUND,4
24479,48,2016-03-17,14,SOUTHBOUND,9
24480,48,2016-03-17,15,NORTHBOUND,9
24481,48,2016-03-17,15,SOUTHBOUND,15
24482,48,2016-03-17,16,NORTHBOUND,28
24483,48,2016-03-17,16,SOUTHBOUND,20
24484,48,2016-03-17,17,NORTHBOUND,19
24485,48,2016-03-17,17,SOUTHBOUND,13
24486,48,2016-03-17,18,NORTHBOUND,13
24487,48,2016-03-17,18,SOUTHBOUND,8
24488,48,2016-03-17,19,NORTHBOUND,14
24489,48,2016-03-17,19,SOUTHBOUND,12
24490,48,2016-03-17,20,NORTHBOUND,7
24491,48,2016-03-17,20,SOUTHBOUND,13
24492,48,2016-03-17,21,NORTHBOUND,5
24493,48,2016-03-17,21,SOUTHBOUND,4
24494,48,2016-03-17,22,NORTHBOUND,4
24495,48,2016-03-17,22,SOUTHBOUND,3
24496,48,2016-03-17,23,NORTHBOUND,2
24497,48,2016-03-17,23,SOUTHBOUND,4
24498,48,2016-03-17,24,NORTHBOUND,2
24499,48,2016-03-18,2,SOUTHBOUND,1
24500,48,2016-03-18,7,NORTHBOUND,2
24501,48,2016-03-18,7,SOUTHBOUND,1
24502,48,2016-03-18,8,NORTHBOUND,5
24503,48,2016-03-18,8,SOUTHBOUND,9
24504,48,2016-03-18,9,NORTHBOUND,34
24505,48,2016-03-18,9,SOUTHBOUND,35
24506,48,2016-03-18,10,NORTHBOUND,17
24507,48,2016-03-18,10,SOUTHBOUND,7
24508,48,2016-03-18,11,NORTHBOUND,8
24509,48,2016-03-18,11,SOUTHBOUND,8
24510,48,2016-03-18,12,NORTHBOUND,15
24511,48,2016-03-18,12,SOUTHBOUND,16
24512,48,2016-03-18,13,NORTHBOUND,10
24513,48,2016-03-18,13,SOUTHBOUND,9
24514,48,2016-03-18,14,NORTHBOUND,4
24515,48,2016-03-18,14,SOUTHBOUND,4
24516,48,2016-03-18,15,NORTHBOUND,8
24517,48,2016-03-18,15,SOUTHBOUND,12
24518,48,2016-03-18,16,NORTHBOUND,32
24519,48,2016-03-18,16,SOUTHBOUND,33
24520,48,2016-03-18,17,NORTHBOUND,27
24521,48,2016-03-18,17,SOUTHBOUND,23
24522,48,2016-03-18,18,NORTHBOUND,26
24523,48,2016-03-18,18,SOUTHBOUND,8
24524,48,2016-03-18,19,NORTHBOUND,28
24525,48,2016-03-18,19,SOUTHBOUND,22
24526,48,2016-03-18,20,NORTHBOUND,10
24527,48,2016-03-18,20,SOUTHBOUND,11
24528,48,2016-03-18,21,NORTHBOUND,4
24529,48,2016-03-18,21,SOUTHBOUND,8
24530,48,2016-03-18,22,NORTHBOUND,3
24531,48,2016-03-18,22,SOUTHBOUND,6
24532,48,2016-03-18,23,NORTHBOUND,2
24533,48,2016-03-18,23,SOUTHBOUND,1
24534,48,2016-03-18,24,NORTHBOUND,2
24535,48,2016-03-18,24,SOUTHBOUND,2
24536,48,2016-03-19,1,NORTHBOUND,2
24537,48,2016-03-19,1,SOUTHBOUND,1
24538,48,2016-03-19,2,NORTHBOUND,3
24539,48,2016-03-19,2,SOUTHBOUND,1
24540,48,2016-03-19,7,NORTHBOUND,3
24541,48,2016-03-19,8,NORTHBOUND,3
24542,48,2016-03-19,8,SOUTHBOUND,2
24543,48,2016-03-19,9,NORTHBOUND,8
24544,48,2016-03-19,9,SOUTHBOUND,4
24545,48,2016-03-19,10,NORTHBOUND,7
24546,48,2016-03-19,10,SOUTHBOUND,7
24547,48,2016-03-19,11,NORTHBOUND,8
24548,48,2016-03-19,11,SOUTHBOUND,6
24549,48,2016-03-19,12,NORTHBOUND,16
24550,48,2016-03-19,12,SOUTHBOUND,13
24551,48,2016-03-19,13,NORTHBOUND,16
24552,48,2016-03-19,13,SOUTHBOUND,21
24553,48,2016-03-19,14,NORTHBOUND,11
24554,48,2016-03-19,14,SOUTHBOUND,10
24555,48,2016-03-19,15,NORTHBOUND,11
24556,48,2016-03-19,15,SOUTHBOUND,13
24557,48,2016-03-19,16,NORTHBOUND,8
24558,48,2016-03-19,16,SOUTHBOUND,7
24559,48,2016-03-19,17,NORTHBOUND,8
24560,48,2016-03-19,17,SOUTHBOUND,11
24561,48,2016-03-19,18,NORTHBOUND,15
24562,48,2016-03-19,18,SOUTHBOUND,11
24563,48,2016-03-19,19,NORTHBOUND,7
24564,48,2016-03-19,19,SOUTHBOUND,7
24565,48,2016-03-19,20,NORTHBOUND,9
24566,48,2016-03-19,20,SOUTHBOUND,12
24567,48,2016-03-19,21,NORTHBOUND,2
24568,48,2016-03-19,21,SOUTHBOUND,4
24569,48,2016-03-19,22,NORTHBOUND,4
24570,48,2016-03-19,22,SOUTHBOUND,5
24571,48,2016-03-19,23,NORTHBOUND,1
24572,48,2016-03-19,23,SOUTHBOUND,1
24573,48,2016-03-19,24,NORTHBOUND,4
24574,48,2016-03-19,24,SOUTHBOUND,4
24575,48,2016-03-20,1,NORTHBOUND,1
24576,48,2016-03-20,1,SOUTHBOUND,1
24577,48,2016-03-20,2,SOUTHBOUND,1
24578,48,2016-03-20,3,NORTHBOUND,2
24579,48,2016-03-20,4,SOUTHBOUND,2
24580,48,2016-03-20,8,NORTHBOUND,4
24581,48,2016-03-20,8,SOUTHBOUND,1
24582,48,2016-03-20,9,NORTHBOUND,2
24583,48,2016-03-20,9,SOUTHBOUND,8
24584,48,2016-03-20,10,NORTHBOUND,4
24585,48,2016-03-20,10,SOUTHBOUND,11
24586,48,2016-03-20,11,NORTHBOUND,6
24587,48,2016-03-20,11,SOUTHBOUND,7
24588,48,2016-03-20,12,NORTHBOUND,28
24589,48,2016-03-20,12,SOUTHBOUND,12
24590,48,2016-03-20,13,NORTHBOUND,10
24591,48,2016-03-20,13,SOUTHBOUND,4
24592,48,2016-03-20,14,NORTHBOUND,4
24593,48,2016-03-20,14,SOUTHBOUND,8
24594,48,2016-03-20,15,NORTHBOUND,10
24595,48,2016-03-20,15,SOUTHBOUND,17
24596,48,2016-03-20,16,NORTHBOUND,4
24597,48,2016-03-20,16,SOUTHBOUND,8
24598,48,2016-03-20,17,NORTHBOUND,4
24599,48,2016-03-20,17,SOUTHBOUND,5
24600,48,2016-03-20,18,NORTHBOUND,3
24601,48,2016-03-20,18,SOUTHBOUND,6
24602,48,2016-03-20,19,NORTHBOUND,8
24603,48,2016-03-20,19,SOUTHBOUND,1
24604,48,2016-03-20,20,NORTHBOUND,5
24605,48,2016-03-20,20,SOUTHBOUND,3
24606,48,2016-03-20,21,NORTHBOUND,1
24607,48,2016-03-20,21,SOUTHBOUND,5
24608,48,2016-03-20,22,NORTHBOUND,5
24609,48,2016-03-20,22,SOUTHBOUND,4
24610,48,2016-03-20,23,NORTHBOUND,2
24611,48,2016-03-20,23,SOUTHBOUND,3
24612,48,2016-03-20,24,SOUTHBOUND,2
24613,48,2016-03-21,1,NORTHBOUND,1
24614,48,2016-03-21,2,SOUTHBOUND,1
24615,48,2016-03-21,6,NORTHBOUND,1
24616,48,2016-03-21,6,SOUTHBOUND,1
24617,48,2016-03-21,7,NORTHBOUND,3
24618,48,2016-03-21,7,SOUTHBOUND,1
24619,48,2016-03-21,8,NORTHBOUND,7
24620,48,2016-03-21,8,SOUTHBOUND,10
24621,48,2016-03-21,9,NORTHBOUND,19
24622,48,2016-03-21,9,SOUTHBOUND,33
24623,48,2016-03-21,10,NORTHBOUND,5
24624,48,2016-03-21,10,SOUTHBOUND,9
24625,48,2016-03-21,11,NORTHBOUND,6
24626,48,2016-03-21,11,SOUTHBOUND,6
24627,48,2016-03-21,12,NORTHBOUND,10
24628,48,2016-03-21,12,SOUTHBOUND,15
24629,48,2016-03-21,13,NORTHBOUND,12
24630,48,2016-03-21,13,SOUTHBOUND,6
24631,48,2016-03-21,14,NORTHBOUND,5
24632,48,2016-03-21,14,SOUTHBOUND,12
24633,48,2016-03-21,15,NORTHBOUND,15
24634,48,2016-03-21,15,SOUTHBOUND,10
24635,48,2016-03-21,16,NORTHBOUND,35
24636,48,2016-03-21,16,SOUTHBOUND,26
24637,48,2016-03-21,17,NORTHBOUND,18
24638,48,2016-03-21,17,SOUTHBOUND,11
24639,48,2016-03-21,18,NORTHBOUND,12
24640,48,2016-03-21,18,SOUTHBOUND,24
24641,48,2016-03-21,19,NORTHBOUND,21
24642,48,2016-03-21,19,SOUTHBOUND,9
24643,48,2016-03-21,20,NORTHBOUND,8
24644,48,2016-03-21,20,SOUTHBOUND,5
24645,48,2016-03-21,22,NORTHBOUND,3
24646,48,2016-03-21,22,SOUTHBOUND,6
24647,48,2016-03-21,23,NORTHBOUND,2
24648,48,2016-03-21,23,SOUTHBOUND,4
24649,48,2016-03-22,2,NORTHBOUND,1
24650,48,2016-03-22,2,SOUTHBOUND,2
24651,48,2016-03-22,6,NORTHBOUND,1
24652,48,2016-03-22,7,NORTHBOUND,4
24653,48,2016-03-22,7,SOUTHBOUND,3
24654,48,2016-03-22,8,NORTHBOUND,1
24655,48,2016-03-22,8,SOUTHBOUND,11
24656,48,2016-03-22,9,NORTHBOUND,25
24657,48,2016-03-22,9,SOUTHBOUND,32
24658,48,2016-03-22,10,NORTHBOUND,9
24659,48,2016-03-22,10,SOUTHBOUND,17
24660,48,2016-03-22,11,NORTHBOUND,9
24661,48,2016-03-22,11,SOUTHBOUND,6
24662,48,2016-03-22,12,NORTHBOUND,13
24663,48,2016-03-22,12,SOUTHBOUND,9
24664,48,2016-03-22,13,NORTHBOUND,9
24665,48,2016-03-22,13,SOUTHBOUND,8
24666,48,2016-03-22,14,NORTHBOUND,11
24667,48,2016-03-22,14,SOUTHBOUND,11
24668,48,2016-03-22,15,NORTHBOUND,11
24669,48,2016-03-22,15,SOUTHBOUND,13
24670,48,2016-03-22,16,NORTHBOUND,37
24671,48,2016-03-22,16,SOUTHBOUND,21
24672,48,2016-03-22,17,NORTHBOUND,20
24673,48,2016-03-22,17,SOUTHBOUND,12
24674,48,2016-03-22,18,NORTHBOUND,14
24675,48,2016-03-22,18,SOUTHBOUND,12
24676,48,2016-03-22,19,NORTHBOUND,17
24677,48,2016-03-22,19,SOUTHBOUND,15
24678,48,2016-03-22,20,NORTHBOUND,9
24679,48,2016-03-22,20,SOUTHBOUND,16
24680,48,2016-03-22,21,NORTHBOUND,6
24681,48,2016-03-22,21,SOUTHBOUND,6
24682,48,2016-03-22,22,NORTHBOUND,5
24683,48,2016-03-22,22,SOUTHBOUND,6
24684,48,2016-03-22,23,NORTHBOUND,1
24685,48,2016-03-22,23,SOUTHBOUND,1
24686,48,2016-03-22,24,NORTHBOUND,1
24687,48,2016-03-22,24,SOUTHBOUND,2
24688,48,2016-03-23,1,NORTHBOUND,1
24689,48,2016-03-23,5,SOUTHBOUND,1
24690,48,2016-03-23,7,NORTHBOUND,3
24691,48,2016-03-23,7,SOUTHBOUND,3
24692,48,2016-03-23,8,NORTHBOUND,5
24693,48,2016-03-23,8,SOUTHBOUND,11
24694,48,2016-03-23,9,NORTHBOUND,44
24695,48,2016-03-23,9,SOUTHBOUND,41
24696,48,2016-03-23,10,NORTHBOUND,11
24697,48,2016-03-23,10,SOUTHBOUND,7
24698,48,2016-03-23,11,NORTHBOUND,10
24699,48,2016-03-23,11,SOUTHBOUND,11
24700,48,2016-03-23,12,NORTHBOUND,15
24701,48,2016-03-23,12,SOUTHBOUND,15
24702,48,2016-03-23,13,NORTHBOUND,8
24703,48,2016-03-23,13,SOUTHBOUND,5
24704,48,2016-03-23,14,NORTHBOUND,8
24705,48,2016-03-23,14,SOUTHBOUND,6
24706,48,2016-03-23,15,NORTHBOUND,15
24707,48,2016-03-23,15,SOUTHBOUND,12
24708,48,2016-03-23,16,NORTHBOUND,36
24709,48,2016-03-23,16,SOUTHBOUND,26
24710,48,2016-03-23,17,NORTHBOUND,16
24711,48,2016-03-23,17,SOUTHBOUND,13
24712,48,2016-03-23,18,NORTHBOUND,13
24713,48,2016-03-23,18,SOUTHBOUND,13
24714,48,2016-03-23,19,NORTHBOUND,11
24715,48,2016-03-23,19,SOUTHBOUND,8
24716,48,2016-03-23,20,NORTHBOUND,10
24717,48,2016-03-23,20,SOUTHBOUND,18
24718,48,2016-03-23,21,NORTHBOUND,6
24719,48,2016-03-23,21,SOUTHBOUND,3
24720,48,2016-03-23,22,NORTHBOUND,4
24721,48,2016-03-23,22,SOUTHBOUND,4
24722,48,2016-03-23,23,NORTHBOUND,2
24723,48,2016-03-23,23,SOUTHBOUND,4
24724,48,2016-03-23,24,NORTHBOUND,1
24725,48,2016-03-23,24,SOUTHBOUND,3
24726,48,2016-03-24,1,NORTHBOUND,1
24727,48,2016-03-24,1,SOUTHBOUND,2
24728,48,2016-03-24,4,NORTHBOUND,2
24729,48,2016-03-24,6,NORTHBOUND,1
24730,48,2016-03-24,7,NORTHBOUND,5
24731,48,2016-03-24,7,SOUTHBOUND,2
24732,48,2016-03-24,8,NORTHBOUND,7
24733,48,2016-03-24,8,SOUTHBOUND,12
24734,48,2016-03-24,9,NORTHBOUND,34
24735,48,2016-03-24,9,SOUTHBOUND,36
24736,48,2016-03-24,10,NORTHBOUND,15
24737,48,2016-03-24,10,SOUTHBOUND,14
24738,48,2016-03-24,11,NORTHBOUND,14
24739,48,2016-03-24,11,SOUTHBOUND,15
24740,48,2016-03-24,12,NORTHBOUND,11
24741,48,2016-03-24,12,SOUTHBOUND,9
24742,48,2016-03-24,13,NORTHBOUND,6
24743,48,2016-03-24,13,SOUTHBOUND,11
24744,48,2016-03-24,14,NORTHBOUND,12
24745,48,2016-03-24,14,SOUTHBOUND,13
24746,48,2016-03-24,15,NORTHBOUND,26
24747,48,2016-03-24,15,SOUTHBOUND,20
24748,48,2016-03-24,16,NORTHBOUND,21
24749,48,2016-03-24,16,SOUTHBOUND,12
24750,48,2016-03-24,17,NORTHBOUND,16
24751,48,2016-03-24,17,SOUTHBOUND,19
24752,48,2016-03-24,18,NORTHBOUND,26
24753,48,2016-03-24,18,SOUTHBOUND,13
24754,48,2016-03-24,19,NORTHBOUND,16
24755,48,2016-03-24,19,SOUTHBOUND,10
24756,48,2016-03-24,20,NORTHBOUND,6
24757,48,2016-03-24,20,SOUTHBOUND,14
24758,48,2016-03-24,21,NORTHBOUND,7
24759,48,2016-03-24,21,SOUTHBOUND,8
24760,48,2016-03-24,22,NORTHBOUND,7
24761,48,2016-03-24,22,SOUTHBOUND,9
24762,48,2016-03-24,23,NORTHBOUND,2
24763,48,2016-03-24,23,SOUTHBOUND,4
24764,48,2016-03-24,24,NORTHBOUND,2
24765,48,2016-03-24,24,SOUTHBOUND,5
24766,48,2016-03-25,1,NORTHBOUND,1
24767,48,2016-03-25,1,SOUTHBOUND,1
24768,48,2016-03-25,2,SOUTHBOUND,1
24769,48,2016-03-25,6,NORTHBOUND,3
24770,48,2016-03-25,6,SOUTHBOUND,1
24771,48,2016-03-25,7,NORTHBOUND,3
24772,48,2016-03-25,7,SOUTHBOUND,2
24773,48,2016-03-25,8,NORTHBOUND,1
24774,48,2016-03-25,8,SOUTHBOUND,1
24775,48,2016-03-25,9,NORTHBOUND,8
24776,48,2016-03-25,9,SOUTHBOUND,5
24777,48,2016-03-25,10,NORTHBOUND,12
24778,48,2016-03-25,10,SOUTHBOUND,11
24779,48,2016-03-25,11,NORTHBOUND,13
24780,48,2016-03-25,11,SOUTHBOUND,13
24781,48,2016-03-25,12,NORTHBOUND,8
24782,48,2016-03-25,12,SOUTHBOUND,12
24783,48,2016-03-25,13,NORTHBOUND,13
24784,48,2016-03-25,13,SOUTHBOUND,8
24785,48,2016-03-25,14,NORTHBOUND,5
24786,48,2016-03-25,14,SOUTHBOUND,10
24787,48,2016-03-25,15,NORTHBOUND,5
24788,48,2016-03-25,15,SOUTHBOUND,6
24789,48,2016-03-25,16,NORTHBOUND,12
24790,48,2016-03-25,16,SOUTHBOUND,7
24791,48,2016-03-25,17,NORTHBOUND,5
24792,48,2016-03-25,17,SOUTHBOUND,9
24793,48,2016-03-25,18,NORTHBOUND,8
24794,48,2016-03-25,18,SOUTHBOUND,5
24795,48,2016-03-25,19,NORTHBOUND,3
24796,48,2016-03-25,19,SOUTHBOUND,7
24797,48,2016-03-25,20,NORTHBOUND,5
24798,48,2016-03-25,20,SOUTHBOUND,5
24799,48,2016-03-25,21,NORTHBOUND,6
24800,48,2016-03-25,21,SOUTHBOUND,6
24801,48,2016-03-25,22,NORTHBOUND,2
24802,48,2016-03-25,22,SOUTHBOUND,4
24803,48,2016-03-25,23,SOUTHBOUND,4
24804,48,2016-03-25,24,NORTHBOUND,2
24805,48,2016-03-25,24,SOUTHBOUND,3
24806,48,2016-03-26,1,NORTHBOUND,1
24807,48,2016-03-26,1,SOUTHBOUND,2
24808,48,2016-03-26,2,SOUTHBOUND,1
24809,48,2016-03-26,3,SOUTHBOUND,1
24810,48,2016-03-26,5,NORTHBOUND,1
24811,48,2016-03-26,6,SOUTHBOUND,1
24812,48,2016-03-26,7,NORTHBOUND,4
24813,48,2016-03-26,7,SOUTHBOUND,1
24814,48,2016-03-26,8,NORTHBOUND,2
24815,48,2016-03-26,9,NORTHBOUND,6
24816,48,2016-03-26,9,SOUTHBOUND,5
24817,48,2016-03-26,10,NORTHBOUND,4
24818,48,2016-03-26,10,SOUTHBOUND,9
24819,48,2016-03-26,11,NORTHBOUND,10
24820,48,2016-03-26,11,SOUTHBOUND,8
24821,48,2016-03-26,12,NORTHBOUND,12
24822,48,2016-03-26,12,SOUTHBOUND,13
24823,48,2016-03-26,13,NORTHBOUND,10
24824,48,2016-03-26,13,SOUTHBOUND,13
24825,48,2016-03-26,14,NORTHBOUND,4
24826,48,2016-03-26,14,SOUTHBOUND,9
24827,48,2016-03-26,15,NORTHBOUND,8
24828,48,2016-03-26,15,SOUTHBOUND,10
24829,48,2016-03-26,16,NORTHBOUND,7
24830,48,2016-03-26,16,SOUTHBOUND,9
24831,48,2016-03-26,17,NORTHBOUND,6
24832,48,2016-03-26,17,SOUTHBOUND,10
24833,48,2016-03-26,18,NORTHBOUND,4
24834,48,2016-03-26,18,SOUTHBOUND,8
24835,48,2016-03-26,19,NORTHBOUND,13
24836,48,2016-03-26,19,SOUTHBOUND,16
24837,48,2016-03-26,20,NORTHBOUND,2
24838,48,2016-03-26,20,SOUTHBOUND,5
24839,48,2016-03-26,21,NORTHBOUND,7
24840,48,2016-03-26,21,SOUTHBOUND,3
24841,48,2016-03-26,22,NORTHBOUND,6
24842,48,2016-03-26,22,SOUTHBOUND,7
24843,48,2016-03-26,23,NORTHBOUND,2
24844,48,2016-03-26,23,SOUTHBOUND,3
24845,48,2016-03-26,24,NORTHBOUND,2
24846,48,2016-03-26,24,SOUTHBOUND,4
24847,48,2016-03-27,1,NORTHBOUND,2
24848,48,2016-03-27,1,SOUTHBOUND,4
24849,48,2016-03-27,2,SOUTHBOUND,3
24850,48,2016-03-27,8,NORTHBOUND,5
24851,48,2016-03-27,8,SOUTHBOUND,4
24852,48,2016-03-27,9,NORTHBOUND,1
24853,48,2016-03-27,9,SOUTHBOUND,1
24854,48,2016-03-27,10,NORTHBOUND,4
24855,48,2016-03-27,10,SOUTHBOUND,9
24856,48,2016-03-27,11,NORTHBOUND,7
24857,48,2016-03-27,11,SOUTHBOUND,8
24858,48,2016-03-27,12,NORTHBOUND,18
24859,48,2016-03-27,12,SOUTHBOUND,7
24860,48,2016-03-27,13,NORTHBOUND,10
24861,48,2016-03-27,13,SOUTHBOUND,10
24862,48,2016-03-27,14,NORTHBOUND,5
24863,48,2016-03-27,14,SOUTHBOUND,5
24864,48,2016-03-27,15,NORTHBOUND,7
24865,48,2016-03-27,15,SOUTHBOUND,6
24866,48,2016-03-27,16,NORTHBOUND,1
24867,48,2016-03-27,16,SOUTHBOUND,6
24868,48,2016-03-27,17,NORTHBOUND,3
24869,48,2016-03-27,17,SOUTHBOUND,1
24870,48,2016-03-27,18,NORTHBOUND,4
24871,48,2016-03-27,18,SOUTHBOUND,4
24872,48,2016-03-27,19,NORTHBOUND,7
24873,48,2016-03-27,19,SOUTHBOUND,11
24874,48,2016-03-27,20,NORTHBOUND,8
24875,48,2016-03-27,20,SOUTHBOUND,6
24876,48,2016-03-27,21,NORTHBOUND,4
24877,48,2016-03-27,21,SOUTHBOUND,5
24878,48,2016-03-27,22,NORTHBOUND,4
24879,48,2016-03-27,22,SOUTHBOUND,2
24880,48,2016-03-27,23,NORTHBOUND,3
24881,48,2016-03-27,23,SOUTHBOUND,6
24882,48,2016-03-27,24,NORTHBOUND,1
24883,48,2016-03-27,24,SOUTHBOUND,1
24884,48,2016-03-28,1,NORTHBOUND,1
24885,48,2016-03-28,1,SOUTHBOUND,1
24886,48,2016-03-28,4,SOUTHBOUND,1
24887,48,2016-03-28,7,NORTHBOUND,2
24888,48,2016-03-28,7,SOUTHBOUND,1
24889,48,2016-03-28,8,NORTHBOUND,1
24890,48,2016-03-28,9,SOUTHBOUND,1
24891,48,2016-03-28,10,NORTHBOUND,4
24892,48,2016-03-28,10,SOUTHBOUND,2
24893,48,2016-03-28,11,NORTHBOUND,7
24894,48,2016-03-28,11,SOUTHBOUND,7
24895,48,2016-03-28,12,NORTHBOUND,5
24896,48,2016-03-28,12,SOUTHBOUND,9
24897,48,2016-03-28,13,NORTHBOUND,10
24898,48,2016-03-28,13,SOUTHBOUND,15
24899,48,2016-03-28,14,NORTHBOUND,12
24900,48,2016-03-28,14,SOUTHBOUND,5
24901,48,2016-03-28,15,NORTHBOUND,12
24902,48,2016-03-28,15,SOUTHBOUND,6
24903,48,2016-03-28,16,NORTHBOUND,11
24904,48,2016-03-28,16,SOUTHBOUND,12
24905,48,2016-03-28,17,NORTHBOUND,4
24906,48,2016-03-28,17,SOUTHBOUND,7
24907,48,2016-03-28,18,NORTHBOUND,3
24908,48,2016-03-28,18,SOUTHBOUND,6
24909,48,2016-03-28,19,NORTHBOUND,10
24910,48,2016-03-28,19,SOUTHBOUND,10
24911,48,2016-03-28,20,NORTHBOUND,7
24912,48,2016-03-28,20,SOUTHBOUND,13
24913,48,2016-03-28,21,NORTHBOUND,6
24914,48,2016-03-28,21,SOUTHBOUND,6
24915,48,2016-03-28,22,NORTHBOUND,5
24916,48,2016-03-28,22,SOUTHBOUND,3
24917,48,2016-03-28,23,NORTHBOUND,6
24918,48,2016-03-28,23,SOUTHBOUND,3
24919,48,2016-03-28,24,SOUTHBOUND,2
24920,48,2016-03-29,2,SOUTHBOUND,2
24921,48,2016-03-29,3,SOUTHBOUND,1
24922,48,2016-03-29,5,NORTHBOUND,1
24923,48,2016-03-29,5,SOUTHBOUND,1
24924,48,2016-03-29,6,NORTHBOUND,1
24925,48,2016-03-29,7,NORTHBOUND,6
24926,48,2016-03-29,7,SOUTHBOUND,2
24927,48,2016-03-29,8,NORTHBOUND,1
24928,48,2016-03-29,8,SOUTHBOUND,4
24929,48,2016-03-29,9,NORTHBOUND,3
24930,48,2016-03-29,9,SOUTHBOUND,9
24931,48,2016-03-29,10,NORTHBOUND,10
24932,48,2016-03-29,10,SOUTHBOUND,7
